212870257, 15:43:56
209489475, 15:43:59
209966308, 15:44:05
214186199, 15:45:15
216419358, 15:45:34
208365106, 15:45:41
209285261, 15:45:56
239791692, 15:47:24
209180538, 15:47:58
209756782, 15:48:06
208567594, 15:48:54
235160223, 15:49:04
203376280, 15:49:08
217925593, 15:49:15
214308108, 15:49:50
242459907, 15:50:03
214321275, 15:51:54
209806389, 15:52:09
242378099, 15:56:34
214540205, 15:58:55
211468368, 16:01:05
215573734, 16:01:41
214319063, 16:10:57
209381243, 16:16:54
207439456, 16:51:24
